Feature,Importance
population,0.045812128421416486
ntl_sum_q_r2,0.02294216584943274
t_03_volatilidad,0.02256225498271566
ntl_sum_q_r1,0.021266242262433545
ntl_sum_q_volatilidad,0.019860582487913912
ntl_log_sum_q_r1,0.019592158649045056
t_02_volatilidad,0.01777769455669049
t_04_pos_relativa,0.016774198676946708
t_04_r2,0.014791181678149065
t_04_r1,0.01415688382029771
t_03_r1,0.013470821555382545
t_03_pos_relativa,0.011447324058784769
ntl_log_sum_q_r2,0.011366642020599607
t_01_r2,0.010550610484690954
indrural,0.01029861021716278
t_16_volatilidad,0.009560177604709426
t_04_r4,0.009241700775646039
iacv_r2,0.009178268375681177
iacv_r3,0.008940041748694772
distancia_mercado,0.008575354312640372
t_02_zscore_4q,0.00842230311389704
t_17_n_mean_r3,0.008151368296907206
ntl_sum_q_r4,0.007686389175038888
women_share,0.007569941952107722
iacv_r1,0.007227027142527739
t_03_r4,0.00711994652487612
t_11_n_mean_r3,0.007078907255216839
iacv2_r4,0.00688142900501813
t_04_r3,0.006784589319187986
t_13_r3,0.006668207833174071
t_01_pos_relativa,0.006455905799924752
t_02_n_mean_r2,0.0064367763910210575
ntl_log_sum_q_r4,0.006386801146942734
t_01_r3,0.006355498158759341
iacv_r4,0.0062777815861312595
t_02_n_mean_r4,0.006244783408246987
ntl_sum_q_r3,0.006193131629393656
t_01_r1,0.006066784084763954
discapital,0.005938382367674672
t_03_r3,0.005900447825676606
t_13_r2,0.0057386372884382685
t_14_volatilidad,0.005678623387805958
areaoficialkm2,0.005490242585727715
t_14_r1,0.005447848981133995
ntl_ma2q_volatilidad,0.005153616869462913
t_03_n_mean_r1,0.005126647711026227
igc_volatilidad,0.005113676213643134
t_03_n_mean_r3,0.005107980498224406
t_17_volatilidad,0.005051391534489472
ntl_trend_q_tendencia,0.004982904991638514
t_17_n_mean_r2,0.004892423087394325
ntl_log_median_q_volatilidad,0.004836602020451636
t_03_r2,0.004695868391000348
iacv_pos_relativa,0.004671260487363545
iacv2_r2,0.004569874447904625
t_02_n_mean_r1,0.00451137939208528
ntl_mean_q_volatilidad,0.0044708429450870365
ntl_log_mean_q_tendencia,0.004401754470195699
ntl_trend_q_r1,0.004225663715032053
ntl_zscore_q_r3,0.004220028458174252
iacv_n_mean_r2,0.004207123283351911
iacv_zscore_4q,0.004152831409249352
iacv_n_mean_r1,0.004140985554306308
igc_aceleracion,0.0040811651522631295
t_01_r4,0.004063457442091827
ntl_delta_q_volatilidad,0.003965213931439858
ntl_median_q_volatilidad,0.003964306339702579
ntl_last_q_tendencia,0.003951001985982137
t_04_volatilidad,0.0039058165908696474
iacv2_r3,0.0038789658350012485
iif_zscore_4q,0.003832670621213906
t_14_r4,0.0038082164668786257
ntl_log_sum_q_r3,0.003800113455052426
t_13_r4,0.0038000431461545363
t_04_tendencia,0.003784225070161282
t_17_n_mean_r4,0.0037716038391412726
t_01_n_mean_r3,0.0037506050956868193
t_07_n_mean_r2,0.0036095976532381125
iacv2_n_mean_r2,0.003533291812669943
t_11_n_mean_r2,0.0035222144242977025
ntl_sd_q_r3,0.0035048403155215012
t_11_n_mean_r1,0.0035007423536109116
t_03_tendencia,0.0034961992976441925
ntl_ma2q_r1,0.0034905810645797196
t_03_n_mean_r2,0.003479904549269733
ntl_mean_q_tendencia,0.003474767554167424
t_01_n_mean_r2,0.0034575820162074306
t_03_zscore_4q,0.00341749235384944
ntl_zscore_q_r1,0.0033880772209616107
ntl_delta_q_tendencia,0.0033494659874176293
iacv_tendencia,0.0033366622509923504
t_04_aceleracion,0.0033108380711284707
t_12_n_mean_r2,0.003295579120163624
ntl_last_q_r2,0.0032657079957295913
ntl_trend_q_r3,0.0032316171278248852
t_17_tendencia,0.003106087175962647
ntl_pct_change_q_tendencia,0.003085664100736267
igc_tendencia,0.0030849997344619884
ntl_median_q_tendencia,0.0030678631430724225
t_14_tendencia,0.0030640197464586196
ntl_trend_q_r4,0.0030341923670659716
t_03_aceleracion,0.0030281889298135467
t_01_zscore_4q,0.0030197715988128236
t_04_n_mean_r2,0.002973875948914724
ntl_log_mean_q_r4,0.0029615061681094847
ntl_trend_q_r2,0.002942368085165419
ntl_log_median_q_r1,0.002927552911541872
t_04_zscore_4q,0.0029235523956686084
t_14_r2,0.00275748488833041
t_14_n_mean_r1,0.0027374001282600615
