Feature,Coeficiente,Abs_Coef,Odds_Ratio
disbogota,0.2338814802680528,0.2338814802680528,1.2634947342760952
t_03_pos_relativa,0.19470874953567524,0.19470874953567524,1.2149570781411039
ntl_log_sum_q_r4,0.19077951381317945,0.19077951381317945,1.2101925919129808
ntl_log_sum_q_r2,0.17129904165288226,0.17129904165288226,1.186845612233225
t_03_zscore_4q,-0.1545691341298777,0.1545691341298777,0.8567842570604326
ntl_meses_validos_q_r1,-0.143274371692762,0.143274371692762,0.8665162887359619
t_12_volatilidad,-0.138123293855,0.138123293855,0.8709912972506842
ntl_meses_validos_q_r3,-0.1309515621697256,0.1309515621697256,0.8772602659458043
t_08_volatilidad,-0.12726166992715784,0.12726166992715784,0.8805032412309972
ntl_log_sum_q_r1,0.11570098537458916,0.11570098537458916,1.1226601301415953
t_13_r2,0.11057870091737293,0.11057870091737293,1.1169242485561846
t_04_pos_relativa,0.11029604420579721,0.11029604420579721,1.1166085870350337
altura,-0.10608506122064605,0.10608506122064605,0.899348145171241
quarter_cos,-0.09657230832563665,0.09657230832563665,0.9079442432980979
ntl_cv_q_r1,0.0941863273095883,0.0941863273095883,1.098764456670062
dismdo,-0.08966468705446651,0.08966468705446651,0.9142376896135415
t_03_n_mean_r1,0.08953577975760603,0.08953577975760603,1.0936664637332822
ntl_log_sum_q_volatilidad,0.08532608379962701,0.08532608379962701,1.089072137584512
women_share,0.08376606987221955,0.08376606987221955,1.087374494399723
ntl_log_mean_q_r1,-0.07887412973146882,0.07887412973146882,0.9241562409187496
t_03_r3,-0.07795630016331655,0.07795630016331655,0.9250048482211212
distancia_mercado,-0.07699848912083687,0.07699848912083687,0.9258912525152393
ntl_meses_validos_q_r2,-0.07509968855341302,0.07509968855341302,0.9276510055321774
t_01_pos_relativa,0.07390887333374964,0.07390887333374964,1.0767086841526428
t_13_n_mean_r4,-0.072182862851624,0.072182862851624,0.930360751835054
t_02_zscore_4q,-0.07178136572922758,0.07178136572922758,0.9307343639967913
ntl_prop_imputado_q_r1,-0.07000040677948056,0.07000040677948056,0.9323934406273516
iacv2_n_mean_r1,0.0695455176236868,0.0695455176236868,1.0720208559361573
t_04_n_mean_r2,0.06878794127367512,0.06878794127367512,1.0712090258394487
t_17_volatilidad,0.06786781711550807,0.06786781711550807,1.0702238338553074
t_13_r1,0.06590073644818953,0.06590073644818953,1.0681206864504884
t_03_r4,-0.06489892169695503,0.06489892169695503,0.9371621853535279
t_01_zscore_4q,-0.06479976376563983,0.06479976376563983,0.9372551170245144
t_03_fue_shock_r1,0.0615104504615961,0.0615104504615961,1.0634416099264337
t_08_r3,0.06065556509085794,0.06065556509085794,1.0625328777377443
iacv2_n_mean_r4,0.0598296136616529,0.0598296136616529,1.0616556395167513
t_01_n_mean_r1,0.059030383852205194,0.059030383852205194,1.060807471667944
cafe_arabica_median_r1,0.05867503731613947,0.05867503731613947,1.0604305843742172
t_13_volatilidad,-0.05821675219890403,0.05821675219890403,0.9434454314011469
t_15_r3,0.05776210956841793,0.05776210956841793,1.0594629296358464
iacv2_n_mean_r2,0.057390854081855854,0.057390854081855854,1.0590696712146002
t_02_fue_shock_r1,0.05706187783710001,0.05706187783710001,1.0587213197540486
t_04_zscore_4q,-0.05679044876194971,0.05679044876194971,0.9447920309640386
t_09_n_mean_r1,0.05651044258528827,0.05651044258528827,1.0581376644353402
t_03_r2,-0.05631273526079316,0.05631273526079316,0.9452434786957681
ia_pos_relativa,0.05623918468363857,0.05623918468363857,1.0578506751586432
t_04_r2,0.05519518845937712,0.05519518845937712,1.0567468593379763
t_02_pos_relativa,0.05487549153849882,0.05487549153849882,1.0564090746181425
ntl_prop_imputado_q_r3,-0.053679625157534355,0.053679625157534355,0.947735688541093
ntl_cv_q_volatilidad,-0.052936118912961176,0.052936118912961176,0.9484405979635341
t_12_n_mean_r3,-0.05255445390732822,0.05255445390732822,0.9488026536372937
t_07_n_mean_r3,0.05252241381971682,0.05252241381971682,1.0539261843252943
iacv2_n_mean_r3,0.05208542816679154,0.05208542816679154,1.0534657343158529
t_12_r1,0.05181915404314047,0.05181915404314047,1.053185260993703
ntl_meses_validos_q_r4,-0.04989267157136179,0.04989267157136179,0.9513315239391082
t_02_n_mean_r4,0.04942124107461721,0.04942124107461721,1.050662839879916
igc_pos_relativa,0.04917437368836359,0.04917437368836359,1.0504034975037055
t_10_n_mean_r4,-0.04912391777053052,0.04912391777053052,0.9520631448461323
t_02_n_mean_r2,0.048137953831669744,0.048137953831669744,1.0493154024204268
iacv2_pos_relativa,0.047414946598618876,0.047414946598618876,1.0485570139879228
discapital,0.04687993779847814,0.04687993779847814,1.0479961767977837
t_01_r2,0.04637750360678382,0.04637750360678382,1.0474697599417833
t_03_n_mean_r3,0.04572349834155966,0.04572349834155966,1.0467849331681858
iacv_n_mean_r1,0.044644114865248365,0.044644114865248365,1.045655660376908
t_15_volatilidad,-0.04448897732839065,0.04448897732839065,0.9564861430681687
iacv_n_mean_r4,0.042602491629705794,0.042602491629705794,1.0435230032662441
t_01_r3,0.04071397258267593,0.04071397258267593,1.0415541498922711
t_12_r3,0.04063673095373333,0.04063673095373333,1.0414737016601177
t_04_r4,0.04035523575272636,0.04035523575272636,1.0411805730702066
ia_volatilidad,0.039347995441895975,0.039347995441895975,1.0401323820049229
iacv2_r2,0.03917146544908202,0.03917146544908202,1.039948783648787
t_13_n_mean_r3,-0.038671500767935886,0.038671500767935886,0.96206669541354
ntl_last_q_volatilidad,0.038090792659326925,0.038090792659326925,1.0388255463308764
t_10_n_mean_r1,-0.0366938734318823,0.0366938734318823,0.9639711873764729
t_08_r1,0.036199955989396,0.036199955989396,1.0368631527617465
t_04_n_mean_r4,0.03606386388516098,0.03606386388516098,1.0367220534749506
t_03_n_mean_r2,0.03578982623255999,0.03578982623255999,1.0364379915206299
iacv2_volatilidad,-0.03477504470865048,0.03477504470865048,0.9658226587393162
t_09_r1,0.03412809408007784,0.03412809408007784,1.0347171393797223
ntl_cv_q_r4,0.03396675946837701,0.03396675946837701,1.0345502171573482
t_15_n_mean_r1,-0.03380971994595559,0.03380971994595559,0.9667554414148418
ntl_sd_q_r3,0.03332647695064527,0.03332647695064527,1.0338880247573181
iacv_n_mean_r2,0.03257747358429317,0.03257747358429317,1.0331139290826663
t_02_tendencia,-0.03131868611068374,0.03131868611068374,0.9691666639013856
iacv_n_mean_r3,0.03084726822666939,0.03084726822666939,1.0313279753064652
delta_nbi,-0.030652764980881635,0.030652764980881635,0.9698122673978244
t_12_r4,0.030533074672631028,0.030533074672631028,1.0310039896042993
t_09_r3,0.029300506492891773,0.029300506492891773,1.029733989735027
ntl_cv_q_r3,0.028633936838348247,0.028633936838348247,1.0290478290175797
t_11_volatilidad,0.028339930924330705,0.028339930924330705,1.0287453273408618
t_11_n_mean_r4,0.028009507119839707,0.028009507119839707,1.0284054615489155
t_01_r4,0.02799967984772394,0.02799967984772394,1.0283953551782588
t_14_n_mean_r1,0.027432448397993144,0.027432448397993144,1.0278121824026505
ntl_sum_q_r4,0.026929393814884926,0.026929393814884926,1.027295266803
t_04_volatilidad,-0.025514564158356026,0.025514564158356026,0.9748081816016314
t_17_n_mean_r1,-0.025477059327474322,0.025477059327474322,0.9748447423032217
igc_fue_shock_r1,-0.025109421486452878,0.025109421486452878,0.9752031980065162
ntl_meses_validos_q_volatilidad,-0.02436017567858309,0.02436017567858309,0.9759341387073778
ntl_prop_imputado_q_volatilidad,-0.024360175678582865,0.024360175678582865,0.975934138707378
delta_ipm,0.024193895053533896,0.024193895053533896,1.0244889419721344
iacv_pos_relativa,0.023798633809162244,0.023798633809162244,1.0240840812162395
ntl_cv_q_r2,0.02344502911220668,0.02344502911220668,1.0237220242913312
ntl_log_mean_q_r2,-0.02248862509705798,0.02248862509705798,0.9777623590820159
t_12_r2,0.02234049058652875,0.02234049058652875,1.0225919081192374
ntl_prop_imputado_q_r2,-0.021765450211519054,0.021765450211519054,0.9784697080017889
ntl_pct_change_q_r4,-0.021693465075866832,0.021693465075866832,0.9785401458116582
t_04_r1,0.021588585084790207,0.021588585084790207,1.021823304632296
iacv2_r4,0.02151857840092225,0.02151857840092225,1.0217517726751264
t_12_n_mean_r2,-0.020889386464502124,0.020889386464502124,0.9793272854319235
ntl_log_median_q_r3,-0.020806513566523608,0.020806513566523608,0.9794084484851989
t_01_r1,0.020509826277527007,0.020509826277527007,1.020721598087616
t_01_n_mean_r3,0.020391053118433273,0.020391053118433273,1.0206003709582632
t_05_n_mean_r2,-0.02023357370087688,0.02023357370087688,0.9799697514111444
