Feature,Importance
t_07_n_mean_r2,0.0025020158
ntl_zscore_q_r3,0.0024900972
iacv_n_mean_r4,0.0024896706
quarter_sin,0.0024860455
t_11_r4,0.0024761972
t_03_aceleracion,0.0024683226
t_09_r4,0.0024570185
ntl_delta_q_r2,0.0024560692
ntl_zscore_q_r4,0.0024554008
t_12_n_mean_r3,0.002452981
ntl_ma2q_r3,0.0024444575
dismdo,0.0024363394
t_15_volatilidad,0.0024323314
oro_mean_r1,0.0024262613
iacv2_zscore_4q,0.0024149795
ntl_sd_q_r3,0.0024123865
ntl_last_q_r2,0.0023935323
ntl_cv_q_volatilidad,0.0023822524
t_09_tendencia,0.002379444
ntl_trend_q_volatilidad,0.0023698169
ntl_cv_q_r4,0.0023628906
ntl_mean_q_r1,0.0023610634
t_12_n_mean_r2,0.0023573118
t_16_n_mean_r4,0.002355962
t_04_tendencia,0.0023471676
ntl_ma2q_tendencia,0.0023432625
t_17_r2,0.0023421466
ntl_median_q_volatilidad,0.002340821
t_08_tendencia,0.0023338227
t_12_r3,0.0023214838
ntl_pct_change_q_volatilidad,0.0023183255
t_12_r4,0.002312089
discapital,0.0023077677
t_13_volatilidad,0.0022899115
t_04_r2,0.0022885657
iacv_r4,0.0022862977
iacv_aceleracion,0.0022716946
t_14_volatilidad,0.0022584272
t_09_r3,0.0022513063
t_08_r3,0.0022460467
ntl_mean_q_r2,0.0022453624
ntl_zscore_q_tendencia,0.002228806
iacv2_tendencia,0.0022258866
ntl_sd_q_r4,0.0022192146
t_10_r1,0.002218566
ntl_mean_q_volatilidad,0.0022167105
t_07_n_mean_r3,0.0022138422
t_14_r3,0.0022128907
covid_r2,0.0022099037
t_14_r1,0.002209088
ntl_trend_q_tendencia,0.0022003166
t_02_n_mean_r1,0.0021961273
ntl_pct_change_q_tendencia,0.0021931638
t_13_n_mean_r1,0.002188399
t_08_n_mean_r4,0.002181317
ntl_last_q_r4,0.0021707667
t_04_aceleracion,0.0021664351
t_04_n_mean_r3,0.002154978
t_03_r2,0.002150107
ntl_sum_q_tendencia,0.0021469768
petroleo_crudo_median_r1,0.002143776
ntl_trend_q_r3,0.0021374368
ntl_pct_change_q_r2,0.0021291687
t_15_n_mean_r1,0.002126885
t_12_n_mean_r4,0.0021238856
ntl_median_q_r3,0.0021198231
igc_volatilidad,0.002116042
ntl_meses_validos_q_tendencia,0.0021139795
t_04_n_mean_r1,0.002113017
t_02_zscore_4q,0.0021129074
t_13_tendencia,0.002107426
t_01_pos_relativa,0.0021006677
women_share,0.0021000875
ntl_prop_imputado_q_volatilidad,0.00209499
ntl_pct_change_q_r1,0.002093188
t_04_n_mean_r2,0.0020898383
t_08_r4,0.002087093
ntl_median_q_r4,0.0020858292
ntl_log_sum_q_tendencia,0.0020841188
t_01_tendencia,0.0020840087
t_10_tendencia,0.0020830994
ntl_pct_change_q_r3,0.002071274
t_04_volatilidad,0.0020698728
iacv_tendencia,0.0020693303
t_10_r2,0.002064161
covid_d_r1,0.002042226
ntl_trend_q_r4,0.0020369804
t_08_n_mean_r2,0.0020341799
t_12_n_mean_r1,0.0020260466
t_16_volatilidad,0.002016226
ia_pos_relativa,0.0020161676
t_11_r3,0.0020144426
delta_nbi,0.0020084349
ntl_meses_validos_q_r2,0.0020066812
t_03_tendencia,0.0020047422
t_17_n_mean_r4,0.0019975367
t_13_r4,0.0019970487
ntl_delta_q_volatilidad,0.0019919001
t_10_volatilidad,0.0019918175
t_10_r4,0.0019917346
t_14_r4,0.0019915183
ntl_ma2q_volatilidad,0.001983758
t_16_n_mean_r3,0.0019832333
ntl_log_sum_q_volatilidad,0.0019752393
ntl_pct_change_q_r4,0.00197005
t_08_n_mean_r3,0.0019681782
ntl_median_q_tendencia,0.0019627614
ntl_delta_q_r3,0.0019611525
ntl_log_mean_q_r3,0.0019539683
ntl_log_median_q_tendencia,0.001944804
t_12_tendencia,0.0019433707
t_07_r2,0.0019430678
t_14_r2,0.0019415738
ntl_delta_q_tendencia,0.0019409297
t_11_tendencia,0.0019344826
t_04_zscore_4q,0.001923892
t_02_n_mean_r4,0.001922531
t_14_n_mean_r4,0.0019198323
t_03_r4,0.0019162112
t_15_r1,0.0019140134
ntl_zscore_q_volatilidad,0.0019102269
ntl_cv_q_r1,0.0019050083
igc_zscore_4q,0.0019033899
ntl_log_median_q_volatilidad,0.0018994834
t_14_n_mean_r3,0.0018852421
t_16_n_mean_r1,0.0018845611
t_02_r3,0.0018772486
t_07_n_mean_r1,0.0018761511
t_03_r3,0.0018538825
ntl_meses_validos_q_r4,0.0018495433
ntl_trend_q_r2,0.0018468916
iacv_zscore_4q,0.0018365382
ntl_last_q_tendencia,0.0018335882
iacv_n_mean_r2,0.0018298238
t_12_volatilidad,0.0018237644
ntl_sd_q_tendencia,0.001812133
t_08_r1,0.001811073
t_03_r1,0.0018100706
ntl_trend_q_r1,0.0018035996
ntl_delta_q_r4,0.001803415
ntl_cv_q_tendencia,0.0018021996
t_05_n_mean_r2,0.0017931812
t_08_r2,0.0017893832
ntl_zscore_q_r1,0.0017865254
t_02_aceleracion,0.0017771814
t_13_n_mean_r2,0.0017747316
ntl_prop_imputado_q_r3,0.001764232
t_08_n_mean_r1,0.0017610136
t_01_aceleracion,0.0017551627
ntl_meses_validos_q_r3,0.0017478823
t_15_n_mean_r3,0.0017395935
ia_zscore_4q,0.0017317325
t_07_r3,0.0017264773
t_05_n_mean_r4,0.0017254411
t_07_r4,0.0017215455
ntl_log_mean_q_r4,0.0017206736
t_07_tendencia,0.0017121857
t_16_n_mean_r2,0.0017054104
ntl_log_mean_q_tendencia,0.0017045275
t_04_n_mean_r4,0.0016477786
ia_aceleracion,0.0016440488
t_05_n_mean_r1,0.0016422399
t_14_tendencia,0.0016384881
t_16_r1,0.0016010762
ntl_sd_q_r2,0.00159425
t_02_n_mean_r3,0.0015885507
ntl_log_median_q_r3,0.0015863043
t_09_r2,0.0015861316
ntl_cv_q_r2,0.0015820308
t_03_zscore_4q,0.0015758888
t_15_tendencia,0.0015755193
t_14_n_mean_r1,0.00157473
t_15_n_mean_r4,0.0015664123
t_16_r2,0.0015447306
t_02_r2,0.0014964817
t_02_volatilidad,0.0014955079
t_10_r3,0.001428947
ntl_meses_validos_q_volatilidad,0.0014192102
t_07_n_mean_r4,0.0014030508
t_16_r3,0.0013642443
iif_zscore_4q,0.0013474694
ntl_prop_imputado_q_r2,0.0013257007
igc_tendencia,0.0013087612
t_11_r1,0.001304792
t_02_r4,0.0013044218
t_15_r4,0.001285138
iif_volatilidad,0.0012819333
t_02_tendencia,0.0012496345
t_15_r2,0.0012449091
ia_tendencia,0.0012444701
t_05_n_mean_r3,0.0012388394
iif_tendencia,0.0012374745
ntl_mean_q_r3,0.0012102455
t_05_r1,0.0012045956
t_17_r4,0.0011965561
t_16_r4,0.0011154019
t_05_r3,0.0011115355
t_17_r1,0.0010960787
t_17_r3,0.0010485384
t_02_r1,0.00095647876
t_02_pos_relativa,0.0008170916
t_05_r2,0.0
iacv_fue_shock_r1,0.0
t_04_fue_shock_r1,0.0
t_05_r4,0.0
t_17_tendencia,0.0
t_16_tendencia,0.0
t_05_zscore_4q,0.0
ntl_prop_imputado_q_r1,0.0
t_05_aceleracion,0.0
t_05_pos_relativa,0.0
t_05_volatilidad,0.0
t_05_tendencia,0.0
t_03_fue_shock_r1,0.0
iacv2_fue_shock_r1,0.0
t_03_pos_relativa,0.0
t_02_fue_shock_r1,0.0
t_01_fue_shock_r1,0.0
iif_fue_shock_r1,0.0
iif_aceleracion,0.0
iif_pos_relativa,0.0
igc_fue_shock_r1,0.0
igc_aceleracion,0.0
ia_fue_shock_r1,0.0
t_05_fue_shock_r1,0.0
