Feature,Coeficiente,Abs_Coef,Odds_Ratio
iacv_volatilidad,-0.20281012978422375,0.20281012978422375,0.8164332430660747
iacv2_volatilidad,-0.17716134965063535,0.17716134965063535,0.8376446199521231
t_01_volatilidad,-0.11254369156020197,0.11254369156020197,0.8935583052991332
t_01_n_mean_r1,0.08187260484541285,0.08187260484541285,1.0853175368267005
delta_ipm,-0.07877414613437381,0.07877414613437381,0.9242486460034138
iacv2_n_mean_r1,0.06512379178867432,0.06512379178867432,1.0672911380857482
altura,-0.06019937563431852,0.06019937563431852,0.9415767873996159
t_01_r4,-0.056852410115729654,0.056852410115729654,0.9447334921843493
iacv2_pos_relativa,0.05684424935155005,0.05684424935155005,1.0584909369064555
t_05_volatilidad,-0.05661756797291155,0.05661756797291155,0.9449553814755044
iacv_pos_relativa,0.05552495351546334,0.05552495351546334,1.0570953949895958
ntl_log_sum_q_r1,0.05140361091974344,0.05140361091974344,1.052747708018195
indrural,-0.050663000217646706,0.050663000217646706,0.9505989682046629
t_04_r1,-0.05050442210802437,0.05050442210802437,0.9507497243450458
t_01_n_mean_r3,0.046379927765289514,0.046379927765289514,1.047472299177589
dismdo,-0.046298474149014834,0.046298474149014834,0.9547569493903687
ntl_meses_validos_q_r3,-0.040567724548501535,0.040567724548501535,0.9602441302090589
iacv_n_mean_r1,0.040482451638584015,0.040482451638584015,1.0413130362046765
t_09_volatilidad,0.03988319162838456,0.03988319162838456,1.0406892058809314
dept_code,-0.039796707730688545,0.039796707730688545,0.9609847800727157
iacv2_r3,-0.03829859541551325,0.03829859541551325,0.9624255221336913
t_11_tendencia,-0.037403115763781344,0.037403115763781344,0.9632877405969975
iacv_r3,-0.03723961570176306,0.03723961570176306,0.9634452510784625
distancia_mercado,-0.03715824262997541,0.03715824262997541,0.9635236527678918
iacv2_n_mean_r4,0.03558412591415366,0.03558412591415366,1.0362248178214661
iacv_r4,-0.033859964025092594,0.033859964025092594,0.9667068688981881
t_13_volatilidad,0.033392147345487753,0.033392147345487753,1.033955922821549
iacv2_n_mean_r2,0.03173872486466524,0.03173872486466524,1.0322477693933623
t_01_n_mean_r2,0.030675321783473423,0.030675321783473423,1.0311506573743736
petroleo_crudo_median_r1,-0.02872047934207884,0.02872047934207884,0.9716880333886617
t_14_r2,0.02834826275053298,0.02834826275053298,1.028753898703843
iacv2_n_mean_r3,0.028159732846737156,0.028159732846737156,1.0285599661119116
iacv_r2,-0.02805514248265699,0.02805514248265699,0.9723347483709349
iacv_r1,-0.026487072018166503,0.026487072018166503,0.9738606338067356
ntl_log_sum_q_tendencia,-0.0254363037997471,0.0254363037997471,0.9748844734247722
ntl_median_q_volatilidad,-0.024729153071656094,0.024729153071656094,0.9755741074988397
t_05_pos_relativa,-0.024437915099860832,0.024437915099860832,0.9758582731011419
t_13_r4,0.022398515239410315,0.022398515239410315,1.0226512453812409
t_05_r2,-0.02196212093349662,0.02196212093349662,0.9782772905799398
quarter_cos,0.021833947798168277,0.021833947798168277,1.0220740527317727
ia_pos_relativa,0.02149261052604936,0.02149261052604936,1.0217252402974388
t_10_r3,0.021304106251762368,0.021304106251762368,1.0215326588742768
iacv2_r4,-0.021285045147168495,0.021285045147168495,0.978939882732945
t_14_n_mean_r1,0.02045458153808347,0.02045458153808347,1.0206652101464682
t_12_r1,0.020109889635831466,0.020109889635831466,1.0203134557405509
t_04_n_mean_r4,0.019679658710388227,0.019679658710388227,1.0198745797540258
ntl_meses_validos_q_r4,-0.019629670657157358,0.019629670657157358,0.9805617368596904
iacv_n_mean_r4,0.019429919233096997,0.019429919233096997,1.0196199086116182
t_01_n_mean_r4,0.019368210675910325,0.019368210675910325,1.0195569912794678
t_02_n_mean_r4,0.018962044871389427,0.018962044871389427,1.0191429661809603
t_09_r3,0.017718307845915483,0.017718307845915483,1.0178762082598278
t_03_r4,0.01735911046440518,0.01735911046440518,1.0175106554478561
iacv2_r1,-0.016844055214493312,0.016844055214493312,0.9832970127209792
ntl_sd_q_tendencia,0.016568935482906926,0.016568935482906926,1.0167069615557338
women_share,0.016344418346670983,0.016344418346670983,1.0164787190434705
t_05_n_mean_r1,-0.016117408908640878,0.016117408908640878,0.9840117815234329
disbogota,0.015918626575702463,0.015918626575702463,1.0160460028995613
t_04_fue_shock_r1,0.01531584560057021,0.01531584560057021,1.01543373424964
t_04_volatilidad,0.015175669521952985,0.015175669521952985,1.015291404706509
t_16_n_mean_r3,-0.015077307233634245,0.015077307233634245,0.9850357862678316
t_09_n_mean_r4,0.015017594352476836,0.015017594352476836,1.0151309250299023
t_07_r4,0.013908436889556973,0.013908436889556973,1.0140056091801677
cafe_arabica_median_r1,0.01389735841995984,0.01389735841995984,1.0139943756120806
ntl_sum_q_r4,-0.013784711029139375,0.013784711029139375,0.9863098630424602
ntl_trend_q_r2,-0.013682370750980456,0.013682370750980456,0.9864108074334452
oro_mean_r1,0.013380763282333664,0.013380763282333664,1.0134706863273746
ntl_log_sum_q_r2,0.01336565952913196,0.01336565952913196,1.0134553792318486
t_12_r3,0.013071867131194955,0.013071867131194955,1.0131576774791793
covid_r2,-0.012775896615547028,0.012775896615547028,0.9873053687043682
delta_nbi,-0.01249008567108984,0.01249008567108984,0.9875875917135565
iacv2_zscore_4q,-0.012332890045080083,0.012332890045080083,0.987742848365789
ntl_pct_change_q_tendencia,0.012024695807894855,0.012024695807894855,1.0120972831175246
ntl_log_mean_q_r4,-0.011717912423979395,0.011717912423979395,0.9883504749321561
iacv_n_mean_r2,0.011400335506726453,0.011400335506726453,1.0114655669827854
ntl_log_median_q_tendencia,-0.011304164852852112,0.011304164852852112,0.9887594871486526
t_01_pos_relativa,-0.01125487368361043,0.01125487368361043,0.9888082254610473
t_05_n_mean_r4,-0.011110653572450072,0.011110653572450072,0.9889508417770628
t_15_n_mean_r4,0.01072439379324561,0.01072439379324561,1.0107821062301507
t_02_n_mean_r2,0.01065665108033422,0.01065665108033422,1.0107136354273376
iacv2_r2,-0.010650568409396105,0.010650568409396105,0.9894059480721531
ntl_log_sum_q_volatilidad,0.010605487380405685,0.010605487380405685,1.0106619249010431
t_03_fue_shock_r1,-0.010439330084183806,0.010439330084183806,0.9896149706035865
t_05_n_mean_r3,-0.010258755500477763,0.010258755500477763,0.9897936860501806
t_03_aceleracion,0.01017706387498648,0.01017706387498648,1.0102290263149696
ntl_log_median_q_volatilidad,-0.01011503756032092,0.01011503756032092,0.9899359473824278
iacv_n_mean_r3,0.009599005084885833,0.009599005084885833,1.0096452232987827
t_12_r2,0.009251543308304536,0.009251543308304536,1.0092944711157956
ntl_sum_q_volatilidad,0.009100551561847782,0.009100551561847782,1.0091420874855375
igc_zscore_4q,0.009044857341665647,0.009044857341665647,1.0090858856689946
ntl_cv_q_tendencia,0.009007327675829473,0.009007327675829473,1.009048015723533
ntl_zscore_q_volatilidad,0.008769812634820339,0.008769812634820339,1.008808380102357
ntl_trend_q_r1,-0.008591378095788027,0.008591378095788027,0.9914454223288074
oro_median_r1,0.008590346549008119,0.008590346549008119,1.0086273494559623
t_13_tendencia,-0.008416659729268774,0.008416659729268774,0.9916186611870542
t_02_pos_relativa,-0.008403174817171065,0.008403174817171065,0.9916320331676945
ntl_pct_change_q_r1,0.008357734172259665,0.008357734172259665,1.0083927575365015
iif_fue_shock_r1,0.008244870009173922,0.008244870009173922,1.0082789525542333
t_14_n_mean_r2,0.00769771768824853,0.00769771768824853,1.0077274212847698
t_03_pos_relativa,-0.007631970263092533,0.007631970263092533,0.9923970792732459
t_01_r3,-0.007618689774389274,0.007618689774389274,0.992410258878962
t_14_tendencia,0.00754113696613392,0.00754113696613392,1.0075696429502954
t_04_zscore_4q,-0.00720120857999936,0.00720120857999936,0.9928246579950637
t_13_n_mean_r1,-0.007076321114905439,0.007076321114905439,0.9929486570926888
t_10_n_mean_r3,0.00687588915707154,0.00687588915707154,1.0068995823557276
