Feature,Importance
t_04_tendencia,0.0033156644
t_04_n_mean_r1,0.0033112853
ntl_ma2q_r3,0.0033067889
delta_ipm,0.0033057246
t_09_tendencia,0.0032933515
t_02_zscore_4q,0.003283205
ntl_trend_q_volatilidad,0.003276994
areaoficialkm2,0.0032754312
t_04_r1,0.0032688084
t_02_n_mean_r2,0.003258619
ntl_mean_q_r3,0.0032362372
t_03_r2,0.0032158608
ntl_last_q_tendencia,0.003197638
ntl_sd_q_r2,0.0031898404
ntl_mean_q_r2,0.0031849944
ntl_sd_q_r1,0.003184496
ntl_ma2q_tendencia,0.0031823628
t_09_n_mean_r1,0.0031810296
ntl_sd_q_r3,0.0031598106
t_12_r4,0.0031542
t_04_r4,0.0031523348
t_01_aceleracion,0.0031493562
ntl_log_median_q_volatilidad,0.0031465548
iacv2_n_mean_r4,0.0031349654
iacv2_r1,0.0031307878
ntl_trend_q_r1,0.0031225388
t_13_n_mean_r2,0.0031134712
t_03_r4,0.0031081345
iacv_aceleracion,0.0031060004
t_14_r4,0.0031007575
ntl_trend_q_tendencia,0.0030962583
iacv2_r4,0.0030936452
t_04_pos_relativa,0.0030925611
iacv_r4,0.0030755082
t_15_n_mean_r3,0.003074444
ntl_zscore_q_r1,0.0030626482
ntl_pct_change_q_volatilidad,0.003060691
delta_ipm_ledu_p,0.0030509275
t_14_tendencia,0.0030391014
covid_r1,0.0030304955
oro_median_r1,0.0030276226
dismdo,0.0030220314
cafe_arabica_mean_r1,0.0030210274
t_03_n_mean_r2,0.0030172407
t_17_n_mean_r2,0.0030110786
ntl_median_q_r3,0.0029992254
t_15_r2,0.0029955897
ntl_zscore_q_tendencia,0.0029931457
t_11_n_mean_r2,0.0029905895
iacv2_aceleracion,0.0029856674
iacv2_n_mean_r2,0.0029794413
ntl_sum_q_r4,0.0029770466
ntl_trend_q_r4,0.0029570318
ntl_log_mean_q_tendencia,0.0029513885
t_10_r1,0.0029511943
ntl_pct_change_q_r3,0.0029487049
t_07_tendencia,0.0029480031
ntl_prop_imputado_q_r1,0.0029476353
t_13_tendencia,0.002944749
ntl_zscore_q_r2,0.0029358459
trim_desde_paz,0.0029261492
t_11_n_mean_r4,0.0029141067
t_08_n_mean_r4,0.00291183
ntl_mean_q_r1,0.002909343
t_13_r3,0.0029092978
ntl_sd_q_volatilidad,0.0029091432
t_03_n_mean_r3,0.0029022873
t_16_n_mean_r1,0.002881712
ntl_mean_q_tendencia,0.0028702551
ntl_delta_q_r2,0.0028610236
petroleo_crudo_mean_r1,0.0028566818
t_15_volatilidad,0.0028560748
ntl_ma2q_volatilidad,0.0028556879
ia_aceleracion,0.0028529023
ntl_cv_q_r1,0.002837867
covid_r2,0.002824991
t_08_r1,0.0028237095
ntl_cv_q_r3,0.0028229367
t_11_n_mean_r3,0.0028112454
ntl_pct_change_q_tendencia,0.0028031867
t_12_tendencia,0.002801523
iacv_zscore_4q,0.0027991245
t_04_zscore_4q,0.0027922213
ntl_cv_q_r4,0.0027832636
ntl_sd_q_tendencia,0.002781639
t_13_n_mean_r1,0.0027805807
t_16_volatilidad,0.0027798312
ntl_sd_q_r4,0.0027794787
iacv_r1,0.0027659398
t_14_n_mean_r3,0.0027633517
year_normalized,0.0027504144
ntl_mean_q_r4,0.0027443017
ntl_median_q_r2,0.0027315218
t_15_tendencia,0.002730016
t_04_n_mean_r3,0.0027206996
t_14_n_mean_r2,0.0027176565
ntl_delta_q_r3,0.0027142225
t_13_r2,0.0027052965
t_13_n_mean_r3,0.002698847
iacv_r2,0.0026987584
ntl_prop_imputado_q_r2,0.0026974585
ntl_trend_q_r2,0.0026953844
ntl_cv_q_tendencia,0.0026948529
t_08_n_mean_r1,0.002694178
ntl_zscore_q_r4,0.0026773051
ntl_median_q_r1,0.0026693754
t_11_n_mean_r1,0.0026631632
ntl_pct_change_q_r2,0.0026604678
t_03_n_mean_r4,0.0026549075
t_07_n_mean_r3,0.002653799
iacv_r3,0.0026472823
t_12_r3,0.0026467103
t_13_n_mean_r4,0.002645632
ntl_meses_validos_q_tendencia,0.0026456066
ntl_log_median_q_tendencia,0.0026383742
t_15_n_mean_r1,0.0026296899
ntl_cv_q_r2,0.0026228442
ntl_delta_q_r1,0.002613801
iacv2_fue_shock_r1,0.0025989057
t_12_n_mean_r3,0.0025976384
ntl_delta_q_tendencia,0.0025862446
t_07_r3,0.00257557
covid_d_r2,0.0025669192
ntl_pct_change_q_r1,0.0025620658
t_12_n_mean_r2,0.002553126
iif_volatilidad,0.0025529633
t_13_r1,0.002548751
t_12_n_mean_r4,0.0025486085
t_07_n_mean_r1,0.002547743
ntl_sum_q_tendencia,0.0025472562
t_08_volatilidad,0.0025130562
ntl_sum_q_volatilidad,0.002511049
t_04_r3,0.0025013506
iacv_n_mean_r2,0.0024954828
t_14_n_mean_r4,0.002457599
t_14_r3,0.0024550012
t_02_n_mean_r3,0.002453894
ntl_log_sum_q_tendencia,0.0024531465
t_02_aceleracion,0.0024434342
t_15_n_mean_r4,0.002427703
t_08_n_mean_r2,0.0024211959
ntl_mean_q_volatilidad,0.0024180154
t_15_n_mean_r2,0.0024174291
t_03_tendencia,0.0024146803
t_12_n_mean_r1,0.002402935
ntl_pct_change_q_r4,0.0023954092
ntl_trend_q_r3,0.0023837595
t_07_r4,0.0023649598
ntl_cv_q_volatilidad,0.0023537194
t_08_tendencia,0.002320915
ntl_prop_imputado_q_r3,0.002309253
t_02_n_mean_r4,0.0023053759
ntl_last_q_r4,0.0022971008
t_02_r4,0.0022638794
t_11_tendencia,0.0022524935
ntl_delta_q_r4,0.0022410594
t_05_n_mean_r2,0.0022373414
t_16_n_mean_r4,0.0022318773
t_04_n_mean_r4,0.0022078955
t_08_r3,0.002194439
ntl_zscore_q_r3,0.0021852562
ntl_meses_validos_q_volatilidad,0.0021847377
t_02_n_mean_r1,0.0021699774
igc_pos_relativa,0.0021610851
t_07_n_mean_r2,0.0021581505
t_08_r4,0.0021176324
t_17_r2,0.0021138403
t_04_n_mean_r2,0.002103149
ia_pos_relativa,0.0020840983
t_12_r1,0.002071536
quarter_cos,0.0020587184
t_08_n_mean_r3,0.002037776
t_17_n_mean_r4,0.0020364174
iif_pos_relativa,0.0020211122
t_16_n_mean_r2,0.0020184065
t_15_r1,0.0019731116
t_05_n_mean_r4,0.0019336551
iif_aceleracion,0.0019260818
t_05_n_mean_r3,0.0018807263
t_16_r3,0.0018361455
t_07_n_mean_r4,0.0017980186
t_15_r3,0.0017782302
t_07_r2,0.001666781
t_05_r2,0.0015641925
igc_zscore_4q,0.0015549071
t_02_pos_relativa,0.0015208728
ia_zscore_4q,0.0014310752
t_16_r4,0.0014221183
ia_volatilidad,0.0012678137
t_16_r2,0.0011686675
t_05_r4,0.0010324521
ntl_meses_validos_q_r2,0.0010209811
t_11_r1,0.0010039597
t_02_r2,0.0008545835
t_05_r1,0.0
t_05_r3,0.0
t_02_r3,0.0
t_07_r1,0.0
t_17_r4,0.0
t_02_r1,0.0
t_17_r3,0.0
t_17_r1,0.0
t_16_r1,0.0
t_03_fue_shock_r1,0.0
ntl_log_median_q_r3,0.0
ntl_prop_imputado_q_volatilidad,0.0
ntl_prop_imputado_q_tendencia,0.0
t_17_volatilidad,0.0
igc_volatilidad,0.0
t_16_tendencia,0.0
igc_aceleracion,0.0
igc_fue_shock_r1,0.0
iif_tendencia,0.0
iif_zscore_4q,0.0
iif_fue_shock_r1,0.0
t_01_fue_shock_r1,0.0
t_02_tendencia,0.0
t_05_fue_shock_r1,0.0
t_02_fue_shock_r1,0.0
t_05_aceleracion,0.0
t_05_pos_relativa,0.0
t_05_volatilidad,0.0
t_05_tendencia,0.0
t_04_fue_shock_r1,0.0
igc_tendencia,0.0
ia_fue_shock_r1,0.0
ia_tendencia,0.0
ntl_log_sum_q_r2,0.0
t_05_n_mean_r1,0.0
ntl_log_median_q_r4,0.0
t_03_pos_relativa,0.0
ntl_log_median_q_r2,0.0
ntl_log_median_q_r1,0.0
ntl_log_sum_q_r4,0.0
ntl_log_sum_q_r3,0.0
ntl_log_sum_q_r1,0.0
iacv_fue_shock_r1,0.0
ntl_log_mean_q_r4,0.0
ntl_log_mean_q_r3,0.0
ntl_log_mean_q_r2,0.0
ntl_log_mean_q_r1,0.0
ntl_prop_imputado_q_r4,0.0
ntl_meses_validos_q_r1,0.0
t_17_n_mean_r1,0.0
trim_desde_paz_sq,0.0
