Feature,Coeficiente,Abs_Coef,Odds_Ratio
t_01_volatilidad,-0.21570661611635134,0.21570661611635134,0.8059717263053993
t_01_n_mean_r1,0.13105605195643902,0.13105605195643902,1.1400316805272315
t_01_r4,-0.11799997758337241,0.11799997758337241,0.888696072536186
altura,-0.10320987273181628,0.10320987273181628,0.9019376614955534
t_01_r3,-0.09617596254490775,0.09617596254490775,0.9083041744919593
iacv2_volatilidad,-0.09165820950214189,0.09165820950214189,0.912416951700724
delta_ipm,-0.08361858609659467,0.08361858609659467,0.919782006845779
t_01_n_mean_r2,0.07254228595646608,0.07254228595646608,1.0752382726076368
t_01_n_mean_r4,0.07047516784557373,0.07047516784557373,1.0730179237530948
t_01_r1,-0.06435991446879358,0.06435991446879358,0.9376674587061546
ntl_log_sum_q_r1,0.06414008834012469,0.06414008834012469,1.0662417563374504
t_04_zscore_4q,-0.06287054604229003,0.06287054604229003,0.9390650315057687
t_01_pos_relativa,0.06070569962427562,0.06070569962427562,1.062586148663156
t_01_n_mean_r3,0.06064982906000936,0.06064982906000936,1.0625267830338598
t_01_r2,-0.05949252952948328,0.05949252952948328,0.9422425725602958
quarter_cos,0.057889602683396685,0.057889602683396685,1.0595980124758333
iacv_volatilidad,-0.05722220715559704,0.05722220715559704,0.9443841971235962
dismdo,-0.05442733275763678,0.05442733275763678,0.9470273242215772
iacv2_pos_relativa,0.054082066585137034,0.054082066585137034,1.0555712257264454
iacv_zscore_4q,-0.04996454303819829,0.04996454303819829,0.9512631528040313
iacv_pos_relativa,0.04741279227357914,0.04741279227357914,1.0485547550577252
t_04_pos_relativa,0.045902582680699175,0.045902582680699175,1.0469724127429902
disbogota,0.04502804520548987,0.04502804520548987,1.046057196386368
iacv2_n_mean_r1,0.043300377254799634,0.043300377254799634,1.0442515171497937
quarter_sin,-0.0425025029280779,0.0425025029280779,0.9583880667415432
dept_code,-0.04203942116922309,0.04203942116922309,0.9588319815496474
t_03_volatilidad,0.041990476692053524,0.041990476692053524,1.042884546992778
t_09_volatilidad,0.041936646012810205,0.041936646012810205,1.0428284093202191
ntl_meses_validos_q_r3,-0.040542292790386764,0.040542292790386764,0.9602685512160427
women_share,0.038713077090276674,0.038713077090276674,1.0394721924728771
distancia_mercado,-0.038687905853838626,0.038687905853838626,0.9620509127562158
iacv2_zscore_4q,-0.03822675363391772,0.03822675363391772,0.9624946669815692
indrural,-0.0381994302032547,0.0381994302032547,0.962520965997154
petroleo_crudo_median_r1,-0.036705751217038715,0.036705751217038715,0.9639597376018113
t_13_r1,0.03372085927185809,0.03372085927185809,1.0342958523311028
t_04_fue_shock_r1,0.033392860253991206,0.033392860253991206,1.0339566599377812
t_12_r1,0.02785250291187753,0.02785250291187753,1.0282440102385604
ntl_meses_validos_q_r2,-0.027787608837810417,0.027787608837810417,0.9725949154303467
iacv2_n_mean_r3,0.026841394365734985,0.026841394365734985,1.0272048693629279
ntl_meses_validos_q_r4,-0.025957695230218805,0.025957695230218805,0.9743763095022979
ntl_median_q_volatilidad,-0.025142648546301532,0.025142648546301532,0.975170795409816
year_normalized,-0.025121462677900764,0.025121462677900764,0.9751914554688057
t_12_volatilidad,-0.024711146299375767,0.024711146299375767,0.9755916745977988
t_02_volatilidad,0.02454233990673268,0.02454233990673268,1.0248459820719038
ntl_sum_q_r2,-0.02449012335920676,0.02449012335920676,0.9758073265692614
iacv2_r4,-0.023738243430428876,0.023738243430428876,0.976541292404976
ntl_log_sum_q_r4,0.02190491851861801,0.02190491851861801,1.0221465926377222
ntl_zscore_q_volatilidad,0.021097721685161108,0.021097721685161108,1.0213218520535914
iacv2_fue_shock_r1,0.020978312075295703,0.020978312075295703,1.0211999036907387
t_14_r2,0.01980518888144627,0.01980518888144627,1.0200026128203183
t_11_tendencia,-0.019584714213175116,0.019584714213175116,0.9806058204193973
t_03_r4,0.019232506698919193,0.019232506698919193,1.0194186427284186
iacv_n_mean_r1,0.018885537089943373,0.018885537089943373,1.0190649967963117
ntl_trend_q_r1,-0.018753947654421177,0.018753947654421177,0.9814208134299167
oro_median_r1,0.018564889444206707,0.018564889444206707,1.0187382883861769
ntl_log_sum_q_volatilidad,0.01623162567521165,0.01623162567521165,1.016364074158941
t_04_r2,0.016059689751154835,0.016059689751154835,1.0161893396846693
t_09_n_mean_r4,0.01586526840720342,0.01586526840720342,1.0159917899920994
ntl_log_median_q_volatilidad,-0.01572863090267156,0.01572863090267156,0.9843944180372148
ntl_log_sum_q_r2,0.015330819033304677,0.015330819033304677,1.0154489388921886
t_08_volatilidad,-0.015182727011352424,0.015182727011352424,0.9849319494875202
t_07_n_mean_r1,0.01507757855713962,0.01507757855713962,1.0151918186773792
t_12_r3,0.014824249112260142,0.014824249112260142,1.0149346732701343
iacv2_n_mean_r4,0.014622629350008302,0.014622629350008302,1.0147300630100375
ntl_sd_q_r3,-0.01449241322098116,0.01449241322098116,0.98561209632519
t_10_r3,0.014367157166834416,0.014367157166834416,1.014470860816393
ntl_log_sum_q_tendencia,-0.014074153968404867,0.014074153968404867,0.9860244239278355
t_04_volatilidad,0.013404092332821717,0.013404092332821717,1.013494329911974
t_16_n_mean_r3,-0.013059730502216897,0.013059730502216897,0.9870251777499637
t_04_r3,0.013012904990856103,0.013012904990856103,1.0130979412951182
t_05_n_mean_r1,-0.010992584557934388,0.010992584557934388,0.9890676131217591
ia_tendencia,0.010973246304717604,0.010973246304717604,1.0110336731960745
oro_mean_r1,0.010862555742227529,0.010862555742227529,1.0109217675036584
t_12_r2,0.010497466544141264,0.010497466544141264,1.0105527582509775
ntl_trend_q_r4,0.010483374622936522,0.010483374622936522,1.0105385177214732
t_17_r3,0.01025855009377319,0.01025855009377319,1.010311349412486
t_16_n_mean_r2,0.010133883115597622,0.010133883115597622,1.0101854048002685
ntl_trend_q_tendencia,-0.009863467596442622,0.009863467596442622,0.990185016860839
t_07_r4,0.00979242086721837,0.00979242086721837,1.0098405235059877
ia_pos_relativa,0.009788244381178384,0.009788244381178384,1.009836305929946
t_08_r3,0.009655863361399723,0.009655863361399723,1.0097026316181235
t_09_n_mean_r2,0.009498110153058814,0.009498110153058814,1.0095433603516224
t_05_n_mean_r4,-0.009343831227360508,0.009343831227360508,0.9906996867167267
t_14_n_mean_r2,0.009343816745559955,0.009343816745559955,1.0093876064827425
t_13_volatilidad,0.008940977946413383,0.008940977946413383,1.0089810678817321
population,-0.008528870665996073,0.008528870665996073,0.9915073969708539
