Feature,Importance
t_01_volatilidad,0.01116921029857525
population,0.01021415270937218
iacv2_volatilidad,0.008829369658549293
iacv_volatilidad,0.008608818928456002
t_01_n_mean_r1,0.00829661414155436
t_01_n_mean_r3,0.007205971392092859
iacv2_n_mean_r1,0.007006072435646899
t_01_n_mean_r4,0.006542094822695837
iacv_n_mean_r1,0.006531096501587107
t_01_n_mean_r2,0.006388897343033878
iacv_n_mean_r3,0.006258324582280205
iacv2_n_mean_r3,0.006108355913071257
iacv_n_mean_r2,0.0059925562673595265
iacv_n_mean_r4,0.0059573102450051485
t_13_tendencia,0.0058284363091502065
iacv2_n_mean_r4,0.005651748210383317
iacv2_n_mean_r2,0.0056054816106985254
women_share,0.005515758431931646
t_14_volatilidad,0.005495328367891639
ntl_zscore_q_r1,0.005474483614393531
t_12_tendencia,0.005444359444840687
t_13_volatilidad,0.005395929481886421
t_14_n_mean_r1,0.005327483669793099
altura,0.005320433724495954
t_14_n_mean_r4,0.005293016642606915
delta_nbi,0.005250642418780186
t_01_zscore_4q,0.005197984160287304
ntl_zscore_q_r2,0.005191238151487381
ntl_zscore_q_r3,0.005160589108640994
t_14_n_mean_r3,0.0051174587177437204
t_14_n_mean_r2,0.005112143338128801
delta_ipm,0.005045466506065768
t_13_n_mean_r4,0.0050410923116173826
ntl_log_sum_q_tendencia,0.0050199226833368615
t_12_n_mean_r1,0.004976808455478381
ntl_pct_change_q_r2,0.004958639205276258
t_13_n_mean_r1,0.004927725520858961
disbogota,0.004872026828964411
ntl_log_sum_q_volatilidad,0.0048634720542355524
ntl_cv_q_r1,0.004861139511063116
indrural,0.004839498875817493
t_12_n_mean_r4,0.004836721758657473
ntl_pct_change_q_r3,0.004824220628354689
ntl_trend_q_r1,0.004817193809452446
t_13_n_mean_r2,0.004806553197451698
ntl_pct_change_q_r1,0.004804796425219166
t_01_aceleracion,0.004802468044133132
t_13_n_mean_r3,0.0047861374104591495
delta_ipm_ledu_p,0.004779973096588585
t_01_tendencia,0.004776832425966597
ntl_cv_q_tendencia,0.004757554884467469
dismdo,0.004755947823785523
t_08_n_mean_r3,0.004751344505411198
ntl_zscore_q_tendencia,0.004734733401801158
t_12_n_mean_r3,0.0047072883402148906
t_12_n_mean_r2,0.004683483404957989
iacv2_zscore_4q,0.004682318855851209
iacv_aceleracion,0.00466667562084732
t_04_n_mean_r2,0.0046601341061992246
iacv2_tendencia,0.004634037037648211
iacv2_aceleracion,0.004629092199552166
t_14_tendencia,0.004624588761031415
ntl_zscore_q_r4,0.004622555384567146
ntl_trend_q_r3,0.004615058633698546
t_04_n_mean_r1,0.004603780205400525
ntl_cv_q_r2,0.004581391332551117
ntl_trend_q_r2,0.00457807626920233
ntl_last_q_tendencia,0.0045198093861526355
ntl_pct_change_q_r4,0.004519163097497228
ntl_log_median_q_tendencia,0.004511209580667934
t_04_n_mean_r4,0.004506007896076953
ntl_trend_q_r4,0.004496352550901317
t_08_n_mean_r1,0.004495104201199994
ntl_sum_q_tendencia,0.004466527567973719
discapital,0.004463566182823611
ntl_delta_q_r1,0.004459593746185792
t_04_n_mean_r3,0.0044442014975008375
ntl_cv_q_volatilidad,0.0044323471358259856
iacv_zscore_4q,0.0044164755893942795
ntl_cv_q_r3,0.004415399446227616
ntl_pct_change_q_tendencia,0.004394411434898599
ntl_delta_q_r2,0.004391186464081346
t_04_aceleracion,0.004370000756766203
iacv_tendencia,0.004358698793102973
ntl_zscore_q_volatilidad,0.0043446616516033265
areaoficialkm2,0.004330421217845343
ntl_delta_q_r3,0.004327313804317911
distancia_mercado,0.004325929386736958
t_12_volatilidad,0.0043108301989347895
t_08_n_mean_r4,0.004268179192731906
ntl_sum_q_volatilidad,0.00426194528773069
ntl_sd_q_tendencia,0.0042589137290173565
t_08_tendencia,0.004245638022951843
t_08_n_mean_r2,0.004221380093216045
ntl_sd_q_r1,0.004176180177058998
ntl_delta_q_tendencia,0.004161095345057968
ntl_sum_q_r1,0.0041486977740376844
ntl_sum_q_r2,0.004135175551101341
t_13_r1,0.004131569829516042
ntl_median_q_tendencia,0.0041055392149178535
ntl_trend_q_tendencia,0.004091465855290471
ntl_ma2q_tendencia,0.004029505906680823
ntl_log_sum_q_r1,0.004011319610183432
ntl_sd_q_r2,0.004008968076127751
ntl_sd_q_volatilidad,0.004007744891586866
ntl_log_sum_q_r2,0.003990119648891219
ntl_delta_q_r4,0.0039576512872976375
t_04_volatilidad,0.003957177023986587
ntl_pct_change_q_volatilidad,0.003942384825207383
ntl_cv_q_r4,0.003933931593322741
t_01_r4,0.003932132464079097
ntl_sd_q_r3,0.003899644599491014
ntl_log_sum_q_r3,0.003883988709888577
iacv_r3,0.003883754507738472
t_01_r3,0.0038727915803436624
ntl_log_mean_q_tendencia,0.003861156678972934
ntl_sum_q_r3,0.003852184148592865
ntl_log_median_q_volatilidad,0.003831831400722878
ntl_trend_q_volatilidad,0.0037859425643171126
t_12_r1,0.003771778364130402
t_13_r4,0.0037683954501895804
ntl_last_q_volatilidad,0.003731117071228712
t_13_r2,0.0037271182830256448
t_12_r2,0.003722120339122034
ntl_log_mean_q_volatilidad,0.0037195247164475507
t_13_r3,0.0037136485140676777
petroleo_crudo_median_r1,0.003686300894868464
ntl_median_q_volatilidad,0.0036841145089215686
ntl_last_q_r1,0.0036826447648719146
t_04_tendencia,0.0036812572981011226
iacv_r4,0.003667016243899573
iacv2_r2,0.0036439902377217183
iacv_r2,0.0035998775588698987
ntl_mean_q_tendencia,0.003594944461469764
ntl_ma2q_volatilidad,0.003588156507855069
t_12_r3,0.0035857376133389624
ntl_delta_q_volatilidad,0.003584078211523182
t_14_r2,0.0035665023247665826
t_01_r2,0.003539735486128935
t_14_r1,0.00353509878533609
iacv2_r3,0.0035296806846359875
petroleo_crudo_mean_r1,0.003511026667263142
ntl_mean_q_volatilidad,0.0034993078985616037
ntl_log_sum_q_r4,0.0034832581214443064
iacv2_r4,0.003472787594750922
ntl_sum_q_r4,0.0034700939955678452
oro_median_r1,0.0034532637595710166
t_08_volatilidad,0.0034232263327792587
cafe_arabica_median_r1,0.0034144155189037594
oro_mean_r1,0.0034085363263043505
t_12_r4,0.003405549746762113
cafe_arabica_mean_r1,0.003387209226686497
iacv2_r1,0.0033823340182859134
iacv_r1,0.0033492579756179038
ntl_sd_q_r4,0.0033145444110044553
ntl_ma2q_r1,0.003273448723807945
ntl_last_q_r2,0.003255031891274782
iacv2_pos_relativa,0.0032426622567290437
ntl_median_q_r1,0.0032401618129635594
ntl_log_median_q_r1,0.0032355115970936683
iacv_pos_relativa,0.0032294691310220495
t_01_r1,0.0032246837784392557
ntl_last_q_r3,0.0031649034010176615
t_14_r3,0.0031208667662052264
t_04_zscore_4q,0.0030891559990763374
ntl_log_mean_q_r1,0.003047991697539841
t_01_pos_relativa,0.0030437008894673534
ntl_mean_q_r1,0.0030233648492171143
ntl_median_q_r2,0.0030232840549733716
ntl_log_median_q_r4,0.0029501112800358357
ntl_last_q_r4,0.0029399229401547173
ntl_log_median_q_r2,0.002934336355541957
ntl_ma2q_r4,0.002930158871540378
t_07_n_mean_r1,0.0029285435518300374
t_14_r4,0.002923513639730026
ntl_mean_q_r2,0.0029070502981505797
dept_code,0.0028838231454936195
ntl_log_mean_q_r2,0.0028023726428264197
ntl_mean_q_r3,0.0027881425790003194
ntl_median_q_r3,0.0027860862221062476
ntl_median_q_r4,0.002775344781256786
ntl_ma2q_r3,0.002747811040050394
ntl_ma2q_r2,0.0027323520479657737
ntl_log_mean_q_r4,0.002690783847137423
ntl_log_median_q_r3,0.00267765877749961
ntl_mean_q_r4,0.0026423334074217346
t_07_n_mean_r3,0.0026235725080215938
ntl_log_mean_q_r3,0.002623214411028757
t_04_r3,0.0026051915398301443
t_07_n_mean_r4,0.002570215269299397
t_15_n_mean_r4,0.002555637485721062
t_15_n_mean_r2,0.0025318435390402783
t_08_r2,0.0025024530056257633
t_15_n_mean_r3,0.002466199581979958
t_04_r2,0.0024649064495037725
t_03_n_mean_r3,0.002429102616410749
t_10_n_mean_r3,0.0024032870922099095
t_08_r3,0.0023981857295249072
t_07_n_mean_r2,0.002386016875818217
t_15_n_mean_r1,0.0023748138370111973
t_04_r4,0.0023741727478388003
t_08_r4,0.002373127973085112
t_10_n_mean_r4,0.002355876062846297
t_09_n_mean_r2,0.0023436065253126847
t_09_n_mean_r4,0.002335792319095772
t_03_n_mean_r1,0.0023336250716605674
t_09_n_mean_r1,0.0023210068277617806
t_09_n_mean_r3,0.002303001345547563
t_10_n_mean_r1,0.002241812145609198
t_03_n_mean_r2,0.00224035848242143
covid_r1,0.002235956226826467
t_04_r1,0.0022278731459520465
t_03_n_mean_r4,0.0022230282930805734
t_07_tendencia,0.002150985831532661
t_08_r1,0.002089678655065196
t_10_tendencia,0.0020539572570392258
t_10_n_mean_r2,0.00205117407188334
covid_r2,0.0020463586705857864
t_02_n_mean_r2,0.002043267906580036
trim_desde_paz,0.00198445931900282
t_02_n_mean_r1,0.001933825899561343
t_02_n_mean_r4,0.0019245169266004724
t_03_aceleracion,0.0019205281231905525
t_11_n_mean_r2,0.0019178130742158244
t_07_volatilidad,0.0018997208038809246
t_11_n_mean_r4,0.0018914102520225724
t_03_tendencia,0.00188849134495189
t_09_tendencia,0.001881470426181516
trim_desde_paz_sq,0.0018598184533143772
t_15_tendencia,0.0018548307262492598
t_11_n_mean_r3,0.0018230982234860782
t_11_n_mean_r1,0.0018105092334491227
t_02_n_mean_r3,0.0018069206654162018
t_03_volatilidad,0.0018011635164643096
t_09_volatilidad,0.0017668384254387983
year_normalized,0.0017651712512748927
t_15_volatilidad,0.0017519186989147376
t_16_n_mean_r1,0.0017350624224464755
t_16_n_mean_r2,0.0016930320549981294
covid_d_r1,0.0016694022970333469
t_04_pos_relativa,0.0016589866366906333
t_10_volatilidad,0.001631412141500916
covid_d_r2,0.0015224983260571099
ntl_meses_validos_q_volatilidad,0.0015102678756689647
t_02_aceleracion,0.0015059632647816392
t_11_tendencia,0.0014869083404055764
t_10_r4,0.001467420596831855
ntl_prop_imputado_q_volatilidad,0.0014374927558249986
