Feature,Coeficiente,Abs_Coef,Odds_Ratio
alumn_total,-0.9668998298914541,0.9668998298914541,0.3802600835846719
t_15_r3,-0.5906528387122536,0.5906528387122536,0.5539655165247688
ipm_pisos_p_2005,-0.5393291543440335,0.5393291543440335,0.5831393176651767
DF_desemp_fisc,-0.5192251235291852,0.5192251235291852,0.5949814064853827
ipm_accagua_p_2005,0.44477807948221953,0.44477807948221953,1.5601439294636432
docen_total,-0.4436633962305529,0.4436633962305529,0.6416813768497068
t_15_r4,-0.43738720791122615,0.43738720791122615,0.6457213545809442
ipm_analf_p_2018,-0.39079587723345915,0.39079587723345915,0.676518234719995
IPM_2018,0.3681652885826645,0.3681652885826645,1.445080874604533
dismdo,-0.36108862802634106,0.36108862802634106,0.6969172293311162
ipm_ledu_p_2005,-0.3486922039897366,0.3486922039897366,0.7056102808784498
t_07_r1,-0.3276922640364692,0.3276922640364692,0.7205847354264631
ipm_accagua_p_2018,-0.31902502428187973,0.31902502428187973,0.7268573599952891
y_corr,-0.3074629922059153,0.3074629922059153,0.7353100792482763
ipm_serv_pinf_p_2018,-0.2990770854802055,0.2990770854802055,0.7415022481750132
disbogota,0.2937214316332023,0.2937214316332023,1.3414101771729376
ipm_asisescu_p_2005,0.2900427796351433,0.2900427796351433,1.3364846611287189
t_04_r1,0.29000297112720685,0.29000297112720685,1.3364314587274404
women_share,0.2844370573991493,0.2844370573991493,1.3290136590910182
t_13_r2,0.2778473717526455,0.2778473717526455,1.3202846690949923
ipm_ti_p_2005,0.25923104796768565,0.25923104796768565,1.2959331929706979
ipm_pisos_p_2018,0.2570486569197294,0.2570486569197294,1.2931080438829572
ipm_assalud_p_2005,0.2507101613136297,0.2507101613136297,1.2849376057267365
oro_median,-0.25041247652908327,0.25041247652908327,0.7784796122698185
covid_d,0.24563618319498626,0.24563618319498626,1.278434373013975
distancia_mercado,0.23292905060038652,0.23292905060038652,1.2622919172964435
ipm_analf_p_2005,0.23201324622221128,0.23201324622221128,1.2611364340111326
indrural,0.20164045748168158,0.20164045748168158,1.2234080618109224
ipm_excretas_p_2005,-0.1920404503199226,0.1920404503199226,0.8252734852400038
covid,-0.18889652947120458,0.18889652947120458,0.8278721626336673
amapola,-0.18290024483405173,0.18290024483405173,0.8328512328062775
ipm_serv_pinf_p_2005,-0.17806740733256712,0.17806740733256712,0.8368860093338737
dept_code,0.17660811678173624,0.17660811678173624,1.1931634207754027
t_13_r1,-0.17532393159817616,0.17532393159817616,0.839185138152932
t_04_r3,0.1741257833126792,0.1741257833126792,1.190205264366296
t_08_r3,0.16872972868233307,0.16872972868233307,1.1838001484578167
ipm_rezagoescu_p_2005,0.16745878924896096,0.16745878924896096,1.1822965658515159
t_12_r1,0.16436613555505,0.16436613555505,1.17864578022749
ipm_excretas_p_2018,-0.15617674208618898,0.15617674208618898,0.8554079904169454
ipm_templeof_p_2018,-0.15479399929073925,0.15479399929073925,0.8565916177903871
t_07_r3,0.15428305770830197,0.15428305770830197,1.1668211177506123
t_09_r4,-0.1539407622610646,0.1539407622610646,0.8573228053717953
t_01_r2,0.14581193925117866,0.14581193925117866,1.1569785853310448
t_07_r2,0.14462764518487864,0.14462764518487864,1.1556091934989652
ipm_hacinam_p_2018,0.1396360285789726,0.1396360285789726,1.1498552082502167
t_12_r4,-0.13176532940020508,0.13176532940020508,0.8765466706783777
ipm_assalud_p_2018,0.13129394149500173,0.13129394149500173,1.1403029143982302
t_04_r2,0.12558104243156537,0.12558104243156537,1.1338070517176724
nbi_2005,-0.12300930946500138,0.12300930946500138,0.88425543057752
t_13_r4,-0.1201051778935622,0.1201051778935622,0.886827157199424
t_03_r1,-0.11830975601108078,0.11830975601108078,0.8884208163005484
t_11_r4,0.1166949478707055,0.1166949478707055,1.1237765669630897
t_13_r3,0.10933538967838506,0.10933538967838506,1.1155364270106962
t_17_r1,0.10694122721267763,0.10694122721267763,1.112868846153217
t_09_r3,0.10691704941788877,0.10691704941788877,1.1128419397638976
t_10_r2,-0.10406321508929718,0.10406321508929718,0.9011683281842281
ipm_rezagoescu_p_2018,-0.09377732061093286,0.09377732061093286,0.910485486020507
discapital,0.0904260548590154,0.0904260548590154,1.0946405612982564
t_15_r2,-0.08889309067821959,0.08889309067821959,0.9149433843226039
t_12_r2,-0.0856737642582238,0.0856737642582238,0.9178936320897996
ia_r1,0.08271600690057462,0.08271600690057462,1.0862332819841545
y_corr_tribut_IyC,-0.0818278679893742,0.0818278679893742,0.9214305527400964
t_04_r4,0.07946332689425795,0.07946332689425795,1.082705852615135
t_10_r4,-0.07377884747673341,0.07377884747673341,0.9288770946412819
t_10_r3,-0.07210002127644398,0.07210002127644398,0.9304378275777154
igc_r1,0.07039119407884874,0.07039119407884874,1.072927822179411
t_17_r4,-0.06935250018738408,0.06935250018738408,0.9329977402276693
t_02_r1,-0.06883882853030694,0.06883882853030694,0.9334771178337453
t_17_r2,-0.06602210755293829,0.06602210755293829,0.9361101689577418
t_15_r1,0.06511076211696849,0.06511076211696849,1.0672772317232022
ipm_ti_p_2018,0.06485738349254437,0.06485738349254437,1.0670068407434428
t_14_r4,0.06447618843478442,0.06447618843478442,1.066600180522513
t_05_r1,-0.06398444645493717,0.06398444645493717,0.9380195889472172
t_08_r4,0.06236941362828329,0.06236941362828329,1.0643554595246676
t_02_r4,0.061642710880511056,0.061642710880511056,1.0635822704609597
igc_r4,0.059359292988015615,0.059359292988015615,1.0611564383227259
population,0.05406398083833654,0.05406398083833654,1.0555521351051615
t_14_r3,-0.05301830212636192,0.05301830212636192,0.948362655270308
igc_r2,0.05190431851723056,0.05190431851723056,1.0532749587820531
ipm_accsalud_p_2018,0.048409269408714255,0.048409269408714255,1.0496001366590066
t_02_r2,-0.047489041061513707,0.047489041061513707,0.953620923748405
coca,0.047062632163499325,0.047062632163499325,1.0481876572845186
altura,0.047018305139778345,0.047018305139778345,1.0481411952751392
t_01_r3,0.04508001678837998,0.04508001678837998,1.0461115630474063
t_12_r3,-0.041720874938424996,0.041720874938424996,0.9591374625156608
ia_r4,0.04081588227833547,0.04081588227833547,1.0416602997674584
petroleo_crudo_median,-0.04005889642720394,0.04005889642720394,0.9607328537534171
t_11_r3,0.03870004794256045,0.03870004794256045,1.0394586491243638
DF_deuda,-0.03714029267882768,0.03714029267882768,0.9635409481256136
t_01_r4,0.03665990954637092,0.03665990954637092,1.0373401713517443
ipm_asisescu_p_2018,0.036615094123324796,0.036615094123324796,1.0372936835548154
ipm_accsalud_p_2005,0.036238192759374614,0.036238192759374614,1.0369027998176008
t_09_r2,0.035432368030609604,0.035432368030609604,1.0360675744679988
t_03_r4,0.03501162994804406,0.03501162994804406,1.035631753073067
t_03_r3,0.030892186018735005,0.030892186018735005,1.0313743013224348
t_11_r1,-0.03049365842957537,0.03049365842957537,0.9699665831591033
iif_r4,0.029487391118202866,0.029487391118202866,1.029926449169163
t_08_r1,0.029440943519355136,0.029440943519355136,1.0298786126695634
t_11_r2,-0.029201122498573123,0.029201122498573123,0.9712211104058232
iif_r2,-0.028173438003836232,0.028173438003836232,0.9722197323281913
ipm_hacinam_p_2005,-0.025979618163025287,0.025979618163025287,0.9743549485500846
t_09_r1,-0.023705775360436873,0.023705775360436873,0.9765729993307365
t_03_r2,0.020572431345763018,0.020572431345763018,1.0207855024332615
t_02_r3,0.019134834214227316,0.019134834214227316,1.019319078439067
igc_r3,0.018536159187293795,0.018536159187293795,1.0187090201938678
t_16_r4,0.018052535678485523,0.018052535678485523,1.0182164676776555
areaoficialkm2,-0.017384709799646153,0.017384709799646153,0.9827655323690755
t_05_r2,-0.01730008156464063,0.01730008156464063,0.9828487056008565
cafe_arabica_median,0.017082614655301448,0.017082614655301448,1.0172293569066324
ipm_paredes_p_2005,0.017015689546468028,0.017015689546468028,1.0171612809992319
t_08_r2,-0.015438295531512753,0.015438295531512753,0.9846802640495383
IPM_2005,0.015402009168171995,0.015402009168171995,1.0155212314123259
t_05_r3,-0.014814423335910461,0.014814423335910461,0.9852947703546048
t_05_r4,-0.013700721288800769,0.013700721288800769,0.9863927064306991
s11_total,-0.009768256946577826,0.009768256946577826,0.9902792975079703
t_16_r2,0.008797115367207066,0.008797115367207066,1.0088359237035947
iif_r3,0.007597603853924724,0.007597603853924724,1.007626538878618
t_16_r3,0.007364549725695258,0.007364549725695258,1.0073917347161214
iif_r1,0.005611369136491951,0.005611369136491951,1.0056271423576058
t_07_r4,-0.0036575719581690485,0.0036575719581690485,0.9963491088105327
t_10_r1,0.003598204354998281,0.003598204354998281,1.003604685663648
t_17_r3,0.002664224374845141,0.002664224374845141,1.0026677765745233
t_01_r1,-0.002561117957835303,0.002561117957835303,0.9974421589066859
ia_r2,-0.002450370702776209,0.002450370702776209,0.9975526290048822
t_14_r1,0.001644194458262978,0.001644194458262978,1.0016455468870884
t_16_r1,0.0015910062296810561,0.0015910062296810561,1.001592272551579
nbi_2018,-0.001447375446650653,0.001447375446650653,0.9985536714960238
ia_r3,-0.000904018102470988,0.000904018102470988,0.9990963903987871
DF_ing_func,3.0324153393313916e-05,3.0324153393313916e-05,1.0000303246131752
ipm_templeof_p_2005,0.0,0.0,1.0
ipm_paredes_p_2018,0.0,0.0,1.0
t_14_r2,0.0,0.0,1.0
ipm_ledu_p_2018,0.0,0.0,1.0
