Feature,Coeficiente,Abs_Coef,Odds_Ratio
oro_mean_r1,0.47268237561762727,0.47268237561762727,1.6042917398699832
oro_median_r1,0.4626790459281807,0.4626790459281807,1.5883234817107008
trim_desde_paz,0.3235067092965092,0.3235067092965092,1.381965428252751
ntl_log_sum_q_tendencia,-0.21141730112789406,0.21141730112789406,0.8094362177471425
ntl_meses_validos_q_r2,-0.17583850044020602,0.17583850044020602,0.8387534307092693
disbogota,0.15686697210333042,0.15686697210333042,1.1698399821971923
t_03_fue_shock_r1,0.15441243207287023,0.15441243207287023,1.1669720842566735
year_normalized,0.15258417826504864,0.15258417826504864,1.1648405122210888
t_01_r2,0.1497215010771849,0.1497215010771849,1.1615107181959017
t_01_n_mean_r1,0.1466454846429354,0.1466454846429354,1.1579433815440658
t_01_n_mean_r3,0.14131507985701458,0.14131507985701458,1.1517874958582204
t_01_pos_relativa,0.13393048822265619,0.13393048822265619,1.1433133431398599
iacv2_volatilidad,-0.13133417736051278,0.13133417736051278,0.8769246770465787
ntl_meses_validos_q_volatilidad,-0.12961266106000655,0.12961266106000655,0.8784356173534601
ntl_prop_imputado_q_volatilidad,-0.12961266106000605,0.12961266106000605,0.8784356173534605
t_16_n_mean_r3,-0.12730607924451848,0.12730607924451848,0.8804641395513662
iacv_volatilidad,-0.12025191447679208,0.12025191447679208,0.8866970367594089
t_17_tendencia,-0.11957659956705328,0.11957659956705328,0.8872960387234677
iacv2_zscore_4q,-0.11921143388406841,0.11921143388406841,0.8876201079533377
ntl_log_sum_q_r1,0.11857736844598611,0.11857736844598611,1.1258939793998726
t_03_zscore_4q,-0.1177666907459098,0.1177666907459098,0.8889034178169355
areaoficialkm2,0.11267004602424263,0.11267004602424263,1.119262566881177
t_08_n_mean_r4,-0.11128544134374012,0.11128544134374012,0.8946833328648581
ntl_zscore_q_r2,-0.11112788662841817,0.11112788662841817,0.8948243055478348
t_07_n_mean_r1,-0.11027322480271473,0.11027322480271473,0.8955894046264137
