Feature,Importance
t_03_volatilidad,0.008586918702040303
t_03_n_mean_r1,0.00826181856924277
population,0.008033425647129494
t_03_n_mean_r2,0.006994671133349761
t_03_n_mean_r3,0.006287851914606313
iacv2_n_mean_r1,0.0061629988303931885
ntl_sum_q_volatilidad,0.006130808012382068
iacv_n_mean_r1,0.005989164560025633
t_11_volatilidad,0.005939665463832549
iacv2_n_mean_r3,0.005592184001673488
ntl_zscore_q_r3,0.005455664388938145
iacv2_n_mean_r2,0.005426340744918545
ntl_sum_q_tendencia,0.004990441831121135
t_09_n_mean_r1,0.00498083899817933
t_03_n_mean_r4,0.004972378185085446
t_13_tendencia,0.0049518377274236644
t_01_r2,0.004926489970196668
iacv2_r2,0.004923443070180427
t_14_n_mean_r1,0.004908718083973495
iacv_n_mean_r4,0.004902069044275232
iacv2_n_mean_r4,0.00483789043399529
ntl_sum_q_r2,0.0047738645314065395
t_09_r1,0.004749179808189587
t_01_n_mean_r4,0.00469099149638232
ntl_log_sum_q_tendencia,0.004666353697317538
women_share,0.004659627641313499
ntl_sum_q_r4,0.004654877580971631
ntl_log_sum_q_r2,0.004637399070798561
t_11_n_mean_r2,0.0046335357224695835
oro_median_r1,0.004590948568123665
t_01_n_mean_r2,0.004568821315135843
iacv_n_mean_r2,0.004563214356377797
ntl_trend_q_r3,0.00456305125530717
iacv_r2,0.0045605360328175954
t_14_tendencia,0.004544342219570081
t_11_n_mean_r1,0.004543930173316197
ntl_trend_q_r2,0.004519067715508997
t_14_n_mean_r4,0.004467879336697043
t_14_n_mean_r2,0.004466218766345099
oro_mean_r1,0.004411682438159442
delta_ipm_ledu_p,0.004410911202459885
ntl_cv_q_r3,0.004408971466690465
t_01_n_mean_r1,0.004403055591894696
iacv_n_mean_r3,0.004393946655155788
t_11_n_mean_r4,0.0043580011008572395
ntl_trend_q_r1,0.004354364355964577
ntl_log_sum_q_r4,0.004328349033408486
iacv2_zscore_4q,0.004303450695274888
delta_nbi,0.004302211812540491
ntl_delta_q_r2,0.004285387121683386
iacv_r1,0.0042539389878204934
ntl_cv_q_r1,0.00424044297785566
t_01_n_mean_r3,0.004232360678470054
ntl_pct_change_q_r3,0.004228633212830843
t_04_aceleracion,0.0042261102910347405
ntl_zscore_q_r1,0.004222309946908831
t_04_n_mean_r1,0.0041850035436706125
ntl_sum_q_r3,0.004177216615874736
indrural,0.004174296081058194
t_01_zscore_4q,0.004174211779291908
ntl_zscore_q_r2,0.004163390912480514
ntl_log_sum_q_r1,0.004157250913032522
t_04_n_mean_r2,0.004144847673981688
iacv2_r1,0.004139392256550185
t_11_n_mean_r3,0.004128103897854926
t_09_volatilidad,0.004123428364705365
ntl_pct_change_q_r2,0.004113737877078021
ntl_cv_q_tendencia,0.004078242608785203
ntl_pct_change_q_r1,0.004075670552539804
t_13_n_mean_r2,0.0040693550200368725
disbogota,0.004050168494774951
t_01_aceleracion,0.004019995110713868
t_03_r1,0.004019725334424574
ntl_pct_change_q_tendencia,0.0040113484469371545
t_04_tendencia,0.004011314494806394
t_12_n_mean_r1,0.003989772857661031
iacv2_aceleracion,0.00397777341585511
ntl_log_sum_q_volatilidad,0.003974197469267945
ntl_log_median_q_tendencia,0.003971008844064894
t_14_n_mean_r3,0.003969336447504093
ntl_zscore_q_r4,0.003966424948342347
ntl_sum_q_r1,0.003951701870160513
t_01_tendencia,0.003925838222549655
t_04_zscore_4q,0.0039226408792962806
ntl_cv_q_r2,0.00392177047370994
ntl_zscore_q_volatilidad,0.003921145721668824
iacv_r3,0.003861430333131472
ntl_trend_q_tendencia,0.0038579930673475963
iacv_aceleracion,0.003853025652583873
ntl_delta_q_r3,0.0038448967402829994
t_09_n_mean_r3,0.0038282423482055615
t_04_n_mean_r4,0.003827083499103795
ntl_log_sum_q_r3,0.003826000585139976
t_13_n_mean_r1,0.0038255318370683444
t_10_n_mean_r3,0.00380962948451705
ntl_zscore_q_tendencia,0.003777681718322895
ntl_trend_q_r4,0.003754254124628058
t_12_tendencia,0.003742265729936294
t_14_volatilidad,0.00373704229188394
ntl_last_q_tendencia,0.0037188980515977608
iacv_zscore_4q,0.003717852975267973
t_01_r3,0.0037153033110849066
ntl_delta_q_r1,0.0037008336302952497
t_12_n_mean_r3,0.003696613898246515
discapital,0.0036670847629341184
ntl_last_q_volatilidad,0.003585795860996547
t_01_r4,0.003582389284167794
ntl_pct_change_q_r4,0.003580594443421891
ntl_log_median_q_volatilidad,0.0035274167786142046
ntl_pct_change_q_volatilidad,0.003525208835957932
iacv2_pos_relativa,0.00351998927431854
iacv_r4,0.0035165221071536716
t_13_n_mean_r4,0.003516101456302948
t_14_r1,0.0034914395750221174
ntl_last_q_r1,0.0034810801372291166
ntl_delta_q_tendencia,0.003476048931526409
ntl_cv_q_volatilidad,0.0034744338446096278
cafe_arabica_median_r1,0.0034483321711312608
cafe_arabica_mean_r1,0.003447442478134276
ntl_sd_q_r2,0.003443622145300818
t_08_n_mean_r2,0.0034427508228315824
iacv_tendencia,0.0034393451385111534
t_08_n_mean_r3,0.0034390829404992297
iacv2_tendencia,0.0034297157729708937
ntl_median_q_volatilidad,0.003425923953894482
ntl_delta_q_r4,0.003417619806130582
t_13_r1,0.0034127959389541433
altura,0.0034109387163667147
t_09_n_mean_r4,0.0034093146142744474
t_09_n_mean_r2,0.00339716756036561
t_12_n_mean_r2,0.00339479672251478
ia_volatilidad,0.0033947199740652118
ntl_trend_q_volatilidad,0.003384208917092388
t_04_n_mean_r3,0.0033683095672277837
t_03_zscore_4q,0.003344501420127425
ntl_median_q_tendencia,0.0033302920357363435
iacv_volatilidad,0.0033279704485143307
t_04_volatilidad,0.003324837546494554
t_13_volatilidad,0.003296082597126886
t_13_r2,0.0032954270772622453
iacv2_r4,0.0032870305624473207
ntl_ma2q_tendencia,0.003281289136949017
ntl_log_mean_q_volatilidad,0.0032751855769985725
iacv_pos_relativa,0.0032597533287656005
t_12_n_mean_r4,0.0032575551386978506
t_13_n_mean_r3,0.003248563406107444
t_04_r2,0.003241094336422233
t_08_n_mean_r1,0.0032237580337804578
delta_ipm,0.00321685887049119
t_04_r4,0.0032080088250202666
t_01_r1,0.0031749778999401027
ntl_sd_q_volatilidad,0.0031658291809449762
