Feature,Importance
t_04_volatilidad,0.011069844913445554
population,0.010464557207754173
t_04_n_mean_r4,0.006798334834406659
t_12_r1,0.0064112765576661915
t_12_r4,0.006156910068243542
t_13_r4,0.006107615153915773
t_12_r3,0.00605741270127358
women_share,0.0059866167715768885
ntl_sum_q_volatilidad,0.0058442225331695056
t_13_tendencia,0.005782857877187784
iacv_n_mean_r4,0.0056197023763687095
t_04_n_mean_r1,0.005560325688476391
ntl_zscore_q_r1,0.005306114831882453
iacv2_volatilidad,0.0052899637419644785
ntl_zscore_q_r2,0.005280005698201378
t_12_tendencia,0.00522874317933699
t_12_n_mean_r4,0.00521766890110204
ntl_zscore_q_r3,0.005166247038995999
t_13_n_mean_r4,0.005154678756827763
iacv_n_mean_r3,0.005144195312687379
ntl_pct_change_q_r1,0.0051201033834464135
indrural,0.005109918271840177
ntl_sum_q_tendencia,0.005108455343510799
disbogota,0.00510734226594157
ntl_sum_q_r2,0.005104498166273531
ntl_trend_q_r2,0.005034149771294071
t_12_n_mean_r1,0.005028802905746766
iacv_n_mean_r2,0.004997506327267856
t_04_aceleracion,0.004995276517607953
ntl_cv_q_r1,0.004989694799879681
ntl_log_sum_q_volatilidad,0.004984746596411138
ntl_cv_q_r2,0.004925800271184118
ntl_sum_q_r4,0.004925414091585349
t_13_volatilidad,0.00490496584654897
iacv2_n_mean_r4,0.004896108635484696
t_04_n_mean_r2,0.004895625402027502
ntl_log_sum_q_tendencia,0.004865500687279593
iacv2_n_mean_r3,0.00486326712114328
ntl_cv_q_r3,0.004853783399393411
t_04_n_mean_r3,0.004852195943906532
ntl_zscore_q_r4,0.004846894462659167
ntl_log_sum_q_r2,0.004841421521640934
t_12_n_mean_r2,0.0048359242089695605
ntl_log_sum_q_r4,0.004835051377287229
ntl_cv_q_tendencia,0.004833716185580405
t_13_r1,0.004820639505379291
t_01_n_mean_r2,0.004811726061292135
iacv2_n_mean_r2,0.004800562504678865
iacv_n_mean_r1,0.004785486850442344
iacv_volatilidad,0.004771668742673824
t_01_volatilidad,0.004764878394672157
t_08_tendencia,0.004758114296796685
iacv2_n_mean_r1,0.004749131542512455
t_13_n_mean_r2,0.004737009761967772
ntl_sd_q_r1,0.004736520105652627
t_12_volatilidad,0.004735797358341467
t_13_n_mean_r1,0.004735710873115191
delta_nbi,0.004712392189195339
ntl_cv_q_volatilidad,0.00469224037422219
ntl_trend_q_r1,0.004671666503005311
t_14_n_mean_r4,0.004668100920558335
t_13_n_mean_r3,0.0046556902697438675
ntl_log_sum_q_r1,0.004654888012444205
t_08_n_mean_r4,0.00464376336194299
ntl_pct_change_q_r2,0.004628749980369786
t_13_r2,0.00462387843924806
ntl_zscore_q_tendencia,0.004614508530128339
ntl_trend_q_r3,0.004608978096665218
t_01_n_mean_r3,0.004585225963724613
ntl_pct_change_q_r4,0.0045477607552129795
t_12_n_mean_r3,0.0045009470550533325
t_14_n_mean_r3,0.004433778332604924
t_14_tendencia,0.004399800658820045
delta_ipm,0.00438181870619521
ntl_pct_change_q_tendencia,0.004377821859157116
t_01_n_mean_r1,0.004357613256775559
ntl_log_median_q_tendencia,0.004350974936097896
ntl_delta_q_r1,0.004350554738598612
t_13_r3,0.004346656451199526
t_04_r2,0.004336022434824186
ntl_sum_q_r1,0.004327039079096734
ntl_zscore_q_volatilidad,0.0043137073359163424
ntl_trend_q_tendencia,0.004305227041184482
t_08_n_mean_r2,0.004304912539933104
t_04_zscore_4q,0.004297257912861596
altura,0.004295677223753075
areaoficialkm2,0.004273457421539118
t_08_n_mean_r1,0.004269274218931914
t_01_aceleracion,0.0042618428528362964
ntl_sd_q_r2,0.004253752207539175
cafe_arabica_mean_r1,0.0042516558178302775
ntl_log_sum_q_r3,0.004233335808238018
t_14_n_mean_r2,0.004221355849209229
ntl_pct_change_q_volatilidad,0.004219494031983239
ntl_pct_change_q_r3,0.004218488902701098
ntl_log_mean_q_volatilidad,0.004204108780244425
ntl_median_q_tendencia,0.0041974957778475866
t_01_zscore_4q,0.004182825301442875
iacv2_zscore_4q,0.004169634123084478
ntl_delta_q_r4,0.00413905594263734
t_04_r3,0.004133482221318179
iacv2_tendencia,0.004132747494248383
ntl_sd_q_tendencia,0.004123735195281915
ntl_delta_q_tendencia,0.004121968324146153
dismdo,0.004118619431878757
t_01_r2,0.004118136532177173
iacv2_aceleracion,0.004114164433768404
t_01_n_mean_r4,0.004106275091505816
ntl_trend_q_r4,0.0041033686866156095
ntl_delta_q_r2,0.004096957806026763
t_12_r2,0.004091192516094473
t_14_n_mean_r1,0.004073707778290217
ntl_trend_q_volatilidad,0.0040728236190792945
cafe_arabica_median_r1,0.00407079292816633
ntl_sum_q_r3,0.004059195717156889
discapital,0.004057909371995163
iacv_zscore_4q,0.00405405335432882
delta_ipm_ledu_p,0.004051899416028248
ntl_ma2q_tendencia,0.004050519499828331
ntl_log_median_q_volatilidad,0.004041844936553526
ntl_last_q_tendencia,0.0040327487589513645
t_08_n_mean_r3,0.004020119768520381
ntl_median_q_volatilidad,0.004009612935573149
ntl_delta_q_r3,0.0039925853892221605
t_01_pos_relativa,0.003936302662097755
t_01_tendencia,0.003933922588788977
t_01_r3,0.0039319139788966785
iacv_aceleracion,0.003929872000520365
iacv_tendencia,0.003926847856517877
ntl_delta_q_volatilidad,0.003923215203138508
t_01_r1,0.003921183779897424
oro_mean_r1,0.003909161399675388
ntl_ma2q_volatilidad,0.003905798880316625
t_04_tendencia,0.0038817485671145823
ntl_sd_q_r3,0.003873054756811024
t_14_volatilidad,0.0038641854631209526
ntl_last_q_r1,0.00381712404943663
ntl_sd_q_volatilidad,0.0038100382328610594
ntl_mean_q_volatilidad,0.003808173025213542
iacv_r4,0.0037588294565853862
oro_median_r1,0.0037436033133346446
ntl_last_q_r2,0.0037330931717034273
ntl_cv_q_r4,0.0037188672487448254
iacv_r3,0.003717057108169356
ntl_last_q_volatilidad,0.003715827903884768
distancia_mercado,0.0037141610118185207
iacv2_r4,0.003674566198078879
ntl_log_mean_q_tendencia,0.0036603897600874773
t_01_r4,0.0036479042887295698
t_04_r4,0.0035791286627934204
t_14_r4,0.003473081588421338
iacv_r2,0.0034675400006722707
iacv2_r1,0.003466541476740551
